date,ticker,close,Predicted Signal
2023-06-08,PHIL,0.0,0
2023-06-09,PHIL,0.0,0
2023-06-12,PHIL,0.0,0
2023-06-13,PHIL,0.0,0
2023-06-14,PHIL,0.0,0
2023-06-15,PHIL,0.0,0
2023-06-16,PHIL,0.0,0
2023-06-20,PHIL,0.0,0
2023-06-21,PHIL,0.0,0
2023-06-22,PHIL,0.0,0
2023-06-23,PHIL,0.0,0
2023-06-26,PHIL,0.0,0
2023-06-27,PHIL,0.0,0
2023-06-28,PHIL,0.0,0
2023-06-29,PHIL,0.0,0
2023-06-30,PHIL,0.0,0
2023-07-03,PHIL,0.0,0
2023-07-05,PHIL,0.0,0
2023-07-06,PHIL,0.0,0
2023-07-07,PHIL,0.0,0
2023-07-10,PHIL,0.0,0
2023-07-11,PHIL,0.0,0
2023-07-12,PHIL,0.0,0
2023-07-13,PHIL,0.0,0
2023-07-14,PHIL,0.0,0
2023-07-17,PHIL,0.0,0
2023-07-18,PHIL,0.0,0
2023-07-19,PHIL,0.0,0
2023-07-20,PHIL,0.0,0
2023-07-21,PHIL,0.0,0
2023-07-24,PHIL,0.0,0
2023-07-25,PHIL,0.0,0
2023-07-26,PHIL,0.0,0
2023-07-27,PHIL,0.0,0
2023-07-28,PHIL,0.0,0
2023-07-31,PHIL,0.0,0
2023-08-01,PHIL,0.0,0
2023-08-02,PHIL,0.0,0
2023-08-03,PHIL,0.0,0
2023-08-04,PHIL,0.0,0
2023-08-07,PHIL,0.0,0
2023-08-08,PHIL,0.0,0
2023-08-09,PHIL,0.0,0
2023-08-10,PHIL,0.0,0
2023-08-11,PHIL,0.0,0
2023-08-14,PHIL,0.0,0
2023-08-15,PHIL,0.0,0
2023-08-16,PHIL,0.0,0
2023-08-17,PHIL,0.0,0
2023-08-18,PHIL,0.0,0
2023-08-21,PHIL,0.0,0
2023-08-22,PHIL,0.0,0
2023-08-23,PHIL,0.0,0
2023-08-24,PHIL,0.0,0
2023-08-25,PHIL,0.0,0
2023-08-28,PHIL,0.0,0
2023-08-29,PHIL,0.0,0
2023-08-30,PHIL,0.0,0
2023-08-31,PHIL,0.0,0
2023-09-01,PHIL,0.0,0
2023-09-05,PHIL,0.0,0
2023-09-06,PHIL,0.0,0
2023-09-07,PHIL,0.0,0
2023-09-08,PHIL,0.0,0
2023-09-11,PHIL,0.0,0
2023-09-12,PHIL,0.0,0
2023-09-13,PHIL,0.0,0
2023-09-14,PHIL,0.0,0
2023-09-15,PHIL,0.0,0
2023-09-18,PHIL,0.0,0
2023-09-19,PHIL,0.0,0
2023-09-20,PHIL,0.0,0
2023-09-21,PHIL,0.0,0
2023-09-22,PHIL,0.0,0
2023-09-25,PHIL,0.0,0
2023-09-26,PHIL,0.0,0
2023-09-27,PHIL,0.0,0
2023-09-28,PHIL,0.0,0
2023-09-29,PHIL,0.0,0
2023-10-02,PHIL,0.0,0
2023-10-03,PHIL,0.0,0
2023-10-04,PHIL,0.0,0
2023-10-05,PHIL,0.0,0
2023-10-06,PHIL,0.0,0
2023-10-09,PHIL,0.0,0
2023-10-10,PHIL,0.0,0
2023-10-11,PHIL,0.0,0
2023-10-12,PHIL,0.0,0
2023-10-13,PHIL,0.0,0
2023-10-16,PHIL,0.0,0
2023-10-17,PHIL,0.0,0
2023-10-18,PHIL,0.0,0
2023-10-19,PHIL,0.0,0
2023-10-20,PHIL,0.0,0
2023-10-23,PHIL,0.0,0
2023-10-24,PHIL,0.0,0
2023-10-25,PHIL,0.0,0
2023-10-26,PHIL,0.0,0
2023-10-27,PHIL,0.0,0
2023-10-30,PHIL,0.0,0
2023-10-31,PHIL,0.0,0
2023-11-01,PHIL,0.0,0
2023-11-02,PHIL,0.0,0
2023-11-03,PHIL,0.0,0
2023-11-06,PHIL,0.0,0
2023-11-07,PHIL,0.0,0
2023-11-08,PHIL,0.0,0
2023-11-09,PHIL,0.0,0
2023-11-10,PHIL,0.0,0
2023-11-13,PHIL,0.0,0
2023-11-14,PHIL,0.0,0
2023-11-15,PHIL,0.0,0
2023-11-16,PHIL,0.0,0
2023-11-17,PHIL,0.0,0
2023-11-20,PHIL,0.0,0
2023-11-21,PHIL,0.0,0
2023-11-22,PHIL,0.0,0
2023-11-24,PHIL,0.0,0
2023-11-27,PHIL,0.0,0
2023-11-28,PHIL,0.0,0
2023-11-29,PHIL,0.0,0
2023-11-30,PHIL,0.0,0
2023-12-01,PHIL,0.0,0
2023-12-04,PHIL,0.0,0
2023-12-05,PHIL,0.0,0
2023-12-06,PHIL,0.0,0
2023-12-07,PHIL,0.0,0
2023-12-08,PHIL,0.0,0
2023-12-11,PHIL,0.0,0
2023-12-12,PHIL,0.0,0
2023-12-13,PHIL,0.0,0
2023-12-14,PHIL,0.0,0
2023-12-15,PHIL,0.0,0
2023-12-18,PHIL,0.0,0
2023-12-19,PHIL,0.0,0
2023-12-20,PHIL,0.0,0
2023-12-21,PHIL,0.0,0
2023-12-22,PHIL,0.0,0
2023-12-26,PHIL,0.0,0
2023-12-27,PHIL,0.0,0
2023-12-28,PHIL,0.0,0
2023-12-29,PHIL,0.0,0
2024-01-02,PHIL,0.0,0
2024-01-03,PHIL,0.0,0
2024-01-04,PHIL,0.0,0
2024-01-05,PHIL,0.0,0
2024-01-08,PHIL,0.0,0
2024-01-09,PHIL,0.0,0
2024-01-10,PHIL,0.0,0
2024-01-11,PHIL,0.0,0
2024-01-12,PHIL,0.0,0
2024-01-16,PHIL,0.0,0
2024-01-17,PHIL,0.0,0
2024-01-18,PHIL,0.0,0
2024-01-19,PHIL,0.0,0
2024-01-22,PHIL,0.0,0
2024-01-23,PHIL,0.0,0
2024-01-24,PHIL,0.0,0
2024-01-25,PHIL,0.0,0
2024-01-26,PHIL,0.0,0
2024-01-29,PHIL,0.0,0
2024-01-30,PHIL,0.0,0
2024-01-31,PHIL,0.0,0
2024-02-01,PHIL,0.0,0
2024-02-02,PHIL,0.0,0
2024-02-05,PHIL,0.0,0
2024-02-06,PHIL,0.0,0
2024-02-07,PHIL,0.0,0
2024-02-08,PHIL,0.0,0
2024-02-09,PHIL,0.0,0
2024-02-12,PHIL,0.0,0
2024-02-13,PHIL,0.0,0
2024-02-14,PHIL,0.0,0
2024-02-15,PHIL,0.0,0
2024-02-16,PHIL,0.0,0
2024-02-20,PHIL,0.0,0
2024-02-21,PHIL,0.0,0
2024-02-22,PHIL,0.0,0
2024-02-23,PHIL,0.0,0
2024-02-26,PHIL,0.0,0
2024-02-27,PHIL,0.0,0
2024-02-28,PHIL,0.0,0
2024-02-29,PHIL,0.0,0
2024-03-01,PHIL,0.0,0
2019-03-29,SANP,0.0,0
2019-04-01,SANP,0.0,0
2019-04-02,SANP,0.0,0
2019-04-03,SANP,0.0,0
2019-04-04,SANP,0.0,0
2019-04-05,SANP,0.0,0
2019-04-08,SANP,0.0,0
2019-04-09,SANP,0.0,0
2019-04-10,SANP,0.0,0
2019-04-11,SANP,0.0,0
2019-04-12,SANP,0.0,0
2019-04-15,SANP,0.0,0
2019-04-16,SANP,0.0,0
2019-04-17,SANP,0.0,0
2019-04-18,SANP,0.0,0
2019-04-22,SANP,0.0,0
2019-04-23,SANP,0.0,0
2019-04-24,SANP,0.0,0
2019-04-25,SANP,0.0,0
2019-04-26,SANP,0.0,0
2019-04-30,SANP,0.0,0
2019-05-01,SANP,0.0,0
2019-05-02,SANP,0.0,0
2019-05-03,SANP,0.0,0
2019-05-06,SANP,0.0,0
2019-05-08,SANP,0.0,0
2019-05-09,SANP,0.0,0
2019-05-10,SANP,0.0,0
2019-05-13,SANP,0.0,0
2019-05-14,SANP,0.0,0
2019-05-15,SANP,0.0,0
2019-05-16,SANP,0.0,0
2019-05-17,SANP,0.0,0
2019-05-20,SANP,0.0,0
2019-05-22,SANP,0.0,0
2019-05-28,SANP,0.0,0
2019-05-29,SANP,0.0,0
2019-05-30,SANP,0.0,0
2019-06-06,SANP,0.0,0
2019-06-10,SANP,0.0,0
2019-06-12,SANP,0.0,0
2019-06-13,SANP,0.0,0
2019-06-14,SANP,0.0,0
2019-06-17,SANP,0.0,0
2019-06-18,SANP,0.0,0
2019-06-19,SANP,0.0,0
2019-06-21,SANP,0.0,0
2019-06-24,SANP,0.0,0
2019-06-25,SANP,0.0,0
2019-06-26,SANP,0.0,0
2019-06-27,SANP,0.0,0
2019-07-03,SANP,0.0,0
2019-07-08,SANP,0.0,0
2019-07-09,SANP,0.0,0
2019-07-12,SANP,0.0,0
2019-07-16,SANP,0.0,0
2019-07-17,SANP,0.0,0
2019-07-18,SANP,0.0,0
2019-07-22,SANP,0.0,0
2019-07-23,SANP,0.0,0
2019-07-24,SANP,0.0,0
2019-07-25,SANP,0.0,0
2019-07-26,SANP,0.0,0
2019-07-29,SANP,0.0,0
2019-07-31,SANP,0.0,0
2019-08-02,SANP,0.0,0
2019-08-07,SANP,0.0,0
2019-08-09,SANP,0.0,0
2019-08-14,SANP,0.0,0
2019-08-15,SANP,0.0,0
2019-08-16,SANP,0.0,0
2019-08-20,SANP,0.0,0
2019-08-21,SANP,0.0,0
2019-08-23,SANP,0.0,0
2019-08-26,SANP,0.0,0
2019-08-27,SANP,0.0,0
2019-08-28,SANP,0.0,0
2019-08-29,SANP,0.0,0
2019-08-30,SANP,0.0,0
2019-09-03,SANP,0.0,0
2019-09-04,SANP,0.0,0
2019-09-05,SANP,0.0,0
2019-09-06,SANP,0.0,0
2019-09-09,SANP,0.0,0
2019-09-10,SANP,0.0,0
2019-09-11,SANP,0.0,0
2019-09-12,SANP,0.0,0
2019-09-17,SANP,0.0,0
2019-09-18,SANP,0.0,0
2019-09-19,SANP,0.0,0
2019-09-20,SANP,0.0,0
2019-09-23,SANP,0.0,0
2019-09-24,SANP,0.0,0
2019-09-25,SANP,0.0,0
2019-09-26,SANP,0.0,0
2019-09-27,SANP,0.0,0
2019-09-30,SANP,0.0,0
2019-10-02,SANP,0.0,0
2019-10-03,SANP,0.0,0
2019-10-15,SANP,0.0,0
2019-10-21,SANP,0.0,0
2019-10-22,SANP,0.0,0
2019-10-23,SANP,0.0,0
2019-10-24,SANP,0.0,0
2019-10-25,SANP,0.0,0
2019-10-31,SANP,0.0,0
2019-11-01,SANP,0.0,0
2019-11-12,SANP,0.0,0
2019-11-18,SANP,0.0,0
2019-11-19,SANP,0.0,0
2019-11-20,SANP,0.0,0
2019-11-21,SANP,0.0,0
2019-11-22,SANP,0.0,0
2019-11-27,SANP,0.0,0
2019-12-06,SANP,0.0,0
2019-12-09,SANP,0.0,0
2019-12-10,SANP,0.0,0
2019-12-11,SANP,0.0,0
2019-12-12,SANP,0.0,0
2019-12-13,SANP,0.0,0
2019-12-16,SANP,0.0,0
2019-12-17,SANP,0.0,0
2019-12-18,SANP,0.0,0
2019-12-20,SANP,0.0,0
2019-12-23,SANP,0.0,0
2019-12-27,SANP,0.0,0
2019-12-30,SANP,0.0,0
2019-12-31,SANP,0.0,0
2020-01-02,SANP,0.0,0
2020-01-03,SANP,0.0,0
2020-01-06,SANP,0.0,0
2020-01-07,SANP,0.0,0
2020-01-09,SANP,0.0,0
2020-01-15,SANP,0.0,0
2020-01-16,SANP,0.0,0
2020-01-17,SANP,0.0,0
2020-01-22,SANP,0.0,0
2020-01-23,SANP,0.0,0
2020-01-24,SANP,0.0,0
2020-01-28,SANP,0.0,0
2020-01-29,SANP,0.0,0
2020-01-30,SANP,0.0,0
2020-01-31,SANP,0.0,0
2020-02-03,SANP,0.0,0
2020-02-07,SANP,0.0,0
2020-02-13,SANP,0.0,0
2020-02-14,SANP,0.0,0
2020-02-18,SANP,0.0,0
2020-02-19,SANP,0.0,0
2020-02-20,SANP,0.0,0
2020-02-21,SANP,0.0,0
2020-02-24,SANP,0.0,0
2020-02-25,SANP,0.0,0
2020-02-26,SANP,0.0,0
2020-03-03,SANP,0.0,0
2020-03-06,SANP,0.0,0
2020-03-11,SANP,0.0,0
2020-03-12,SANP,0.0,0
2020-03-16,SANP,0.0,0
2020-03-17,SANP,0.0,0
2020-03-18,SANP,0.0,0
2020-03-20,SANP,0.0,0
2020-03-23,SANP,0.0,0
2020-03-24,SANP,0.0,0
2020-03-25,SANP,0.0,0
2020-03-26,SANP,0.0,0
2020-03-30,SANP,0.0,0
2020-04-01,SANP,0.0,0
2020-04-03,SANP,0.0,0
2020-04-06,SANP,0.0,0
2020-04-07,SANP,0.0,0
2020-04-08,SANP,0.0,0
2020-04-09,SANP,0.0,0
2020-04-13,SANP,0.0,0
2020-04-14,SANP,0.0,0
2020-04-15,SANP,0.0,0
2020-04-16,SANP,0.0,0
2020-04-17,SANP,0.0,0
2020-04-20,SANP,0.0,0
2020-04-21,SANP,0.0,0
2020-04-22,SANP,0.0,0
2020-04-23,SANP,0.0,0
2020-04-24,SANP,0.0,0
2020-04-27,SANP,0.0,0
2020-04-28,SANP,0.0,0
2020-04-29,SANP,0.0,0
2020-04-30,SANP,0.0,0
2020-05-01,SANP,0.0,0
2020-05-06,SANP,0.0,0
2020-05-08,SANP,0.0,0
2020-05-11,SANP,0.0,0
2020-05-12,SANP,0.0,0
2020-05-13,SANP,0.0,0
2020-05-14,SANP,0.0,0
2020-05-21,SANP,0.0,0
2020-05-26,SANP,0.0,0
2020-05-27,SANP,0.0,0
2020-05-28,SANP,0.0,0
2020-06-02,SANP,0.0,0
2020-06-03,SANP,0.0,0
2020-06-11,SANP,0.0,0
2020-06-16,SANP,0.0,0
2020-06-17,SANP,0.0,0
2020-06-19,SANP,0.0,0
2020-06-23,SANP,0.0,0
2020-06-24,SANP,0.0,0
2020-06-26,SANP,0.0,0
2020-06-29,SANP,0.0,0
2020-06-30,SANP,0.0,0
2020-07-01,SANP,0.0,0
2020-07-06,SANP,0.0,0
2020-07-07,SANP,0.0,0
2020-07-08,SANP,0.0,0
2020-07-09,SANP,0.0,0
2020-07-10,SANP,0.0,0
2020-07-13,SANP,0.0,0
2020-07-14,SANP,0.0,0
2020-07-17,SANP,0.0,0
2020-07-20,SANP,0.0,0
2020-07-22,SANP,0.0,0
2020-07-23,SANP,0.0,0
2020-07-24,SANP,0.0,0
2020-07-27,SANP,0.0,0
2020-07-28,SANP,0.0,0
2020-07-29,SANP,0.0,0
2020-07-30,SANP,0.0,0
2020-07-31,SANP,0.0,0
2020-08-03,SANP,0.0,0
2020-08-04,SANP,0.0,0
2020-08-05,SANP,0.0,0
2020-08-06,SANP,0.0,0
2020-08-07,SANP,0.0,0
2020-08-10,SANP,0.0,0
2020-08-11,SANP,0.0,0
2020-08-12,SANP,0.0,0
2020-08-13,SANP,0.0,0
2020-08-14,SANP,0.0,0
2020-08-17,SANP,0.0,0
2020-08-18,SANP,0.0,0
2020-08-19,SANP,0.0,0
2020-08-20,SANP,0.0,0
2020-08-21,SANP,0.0,0
2020-08-24,SANP,0.0,0
2020-08-25,SANP,0.0,0
2020-08-26,SANP,0.0,0
2020-08-27,SANP,0.0,0
2020-08-28,SANP,0.0,0
2020-08-31,SANP,0.0,0
2020-09-01,SANP,0.0,0
2020-09-02,SANP,0.0,0
2020-09-03,SANP,0.0,0
2020-09-04,SANP,0.0,0
2020-09-08,SANP,0.0,0
2020-09-09,SANP,0.0,0
2020-09-10,SANP,0.0,0
2020-09-11,SANP,0.0,0
2020-09-14,SANP,0.0,0
2020-09-15,SANP,0.0,0
2020-09-16,SANP,0.0,0
2020-09-17,SANP,0.0,0
2020-09-18,SANP,0.0,0
2020-09-21,SANP,0.0,0
2020-09-22,SANP,0.0,0
2020-09-23,SANP,0.0,0
2020-09-24,SANP,0.0,0
2020-09-25,SANP,0.0,0
2020-09-28,SANP,0.0,0
2020-09-29,SANP,0.0,0
2020-09-30,SANP,0.0,0
2020-10-01,SANP,0.0,0
2020-10-02,SANP,0.0,0
2020-10-05,SANP,0.0,0
2020-10-06,SANP,0.0,0
2020-10-07,SANP,0.0,0
2020-10-08,SANP,0.0,0
2020-10-09,SANP,0.0,0
2020-10-12,SANP,0.0,0
2020-10-13,SANP,0.0,0
2020-10-14,SANP,0.0,0
2020-10-15,SANP,0.0,0
2020-10-16,SANP,0.0,0
2020-10-19,SANP,0.0,0
2020-10-20,SANP,0.0,0
2020-10-21,SANP,0.0,0
2020-10-22,SANP,0.0,0
2020-10-23,SANP,0.0,0
2020-10-26,SANP,0.0,0
2020-10-27,SANP,0.0,0
2020-10-28,SANP,0.0,0
2020-10-29,SANP,0.0,0
2020-10-30,SANP,0.0,0
2020-11-02,SANP,0.0,0
2020-11-03,SANP,0.0,0
2020-11-04,SANP,0.0,0
2020-11-05,SANP,0.0,0
2020-11-06,SANP,0.0,0
2020-11-09,SANP,0.0,0
2020-11-10,SANP,0.0,0
2020-11-11,SANP,0.0,0
2020-11-12,SANP,0.0,0
2020-11-13,SANP,0.0,0
2020-11-16,SANP,0.0,0
2020-11-17,SANP,0.0,0
2020-11-18,SANP,0.0,0
2020-11-19,SANP,0.0,0
2020-11-20,SANP,0.0,0
2020-11-23,SANP,0.0,0
2020-11-24,SANP,0.0,0
2020-11-25,SANP,0.0,0
2020-11-27,SANP,0.0,0
2020-11-30,SANP,0.0,0
2020-12-01,SANP,0.0,0
2020-12-02,SANP,0.0,0
2020-12-03,SANP,0.0,0
2020-12-04,SANP,0.0,0
2020-12-07,SANP,0.0,0
2020-12-08,SANP,0.0,0
2020-12-09,SANP,0.0,0
2020-12-10,SANP,0.0,0
2020-12-11,SANP,0.0,0
2020-12-14,SANP,0.0,0
2020-12-15,SANP,0.0,0
2020-12-16,SANP,0.0,0
2020-12-17,SANP,0.0,0
2020-12-18,SANP,0.0,0
2020-12-21,SANP,0.0,0
2020-12-22,SANP,0.0,0
2020-12-23,SANP,0.0,0
2020-12-24,SANP,0.0,0
2020-12-28,SANP,0.0,0
2020-12-29,SANP,0.0,0
2020-12-30,SANP,0.0,0
2020-12-31,SANP,0.0,0
2021-01-04,SANP,0.0,0
2021-01-05,SANP,0.0,0
2021-01-06,SANP,0.0,0
2021-01-07,SANP,0.0,0
2021-01-08,SANP,0.0,0
2021-01-11,SANP,0.0,0
2021-01-12,SANP,0.0,0
2021-01-13,SANP,0.0,0
2021-01-14,SANP,0.0,0
2021-01-15,SANP,0.0,0
2021-01-19,SANP,0.0,0
2021-01-20,SANP,0.0,0
2021-01-21,SANP,0.0,0
2021-01-22,SANP,0.0,0
2021-01-25,SANP,0.0,0
2021-01-26,SANP,0.0,0
2021-01-27,SANP,0.0,0
2021-01-28,SANP,0.0,0
2021-01-29,SANP,0.0,0
2021-02-01,SANP,0.0,0
2021-02-02,SANP,0.0,0
2021-02-03,SANP,0.0,0
2021-02-04,SANP,0.0,0
2021-02-05,SANP,0.0,0
2021-02-08,SANP,0.0,0
2021-02-09,SANP,0.0,0
2021-02-10,SANP,0.0,0
2021-02-11,SANP,0.0,0
2021-02-12,SANP,0.0,0
2021-02-16,SANP,0.01,0
2021-02-17,SANP,0.01,0
2021-02-18,SANP,0.01,1
2021-02-19,SANP,0.01,0
2021-02-22,SANP,0.02,1
2021-02-23,SANP,0.02,0
2021-02-24,SANP,0.03,0
2021-02-25,SANP,0.02,0
2021-02-26,SANP,0.02,0
2021-03-01,SANP,0.02,0
2021-03-02,SANP,0.01,0
2021-03-03,SANP,0.01,0
2021-03-04,SANP,0.0,0
2021-03-05,SANP,0.01,0
2021-03-08,SANP,0.01,0
2021-03-09,SANP,0.01,0
2021-03-10,SANP,0.01,0
2021-03-11,SANP,0.01,0
2021-03-12,SANP,0.01,0
2021-03-15,SANP,0.01,0
2021-03-16,SANP,0.01,0
2021-03-17,SANP,0.01,0
2021-03-18,SANP,0.01,0
2021-03-19,SANP,0.01,0
2021-03-22,SANP,0.01,0
2021-03-23,SANP,0.01,0
2021-03-24,SANP,0.01,0
2021-03-25,SANP,0.01,0
2021-03-26,SANP,0.01,0
2021-03-29,SANP,0.01,0
2021-03-30,SANP,0.01,0
2021-03-31,SANP,0.01,0
2021-04-01,SANP,0.01,0
2021-04-05,SANP,0.01,0
2021-04-06,SANP,0.01,0
2021-04-07,SANP,0.01,0
2021-04-08,SANP,0.01,0
2021-04-09,SANP,0.01,0
2021-04-12,SANP,0.01,0
2021-04-13,SANP,0.01,0
2021-04-14,SANP,0.01,0
2021-04-15,SANP,0.0,0
2021-04-16,SANP,0.01,0
2021-04-19,SANP,0.01,0
2021-04-20,SANP,0.0,0
2021-04-21,SANP,0.0,0
2021-04-22,SANP,0.0,0
2021-04-23,SANP,0.0,0
2021-04-26,SANP,0.0,0
2021-04-27,SANP,0.0,0
2021-04-28,SANP,0.0,0
2021-04-29,SANP,0.0,0
2021-04-30,SANP,0.0,0
2021-05-03,SANP,0.01,0
2021-05-04,SANP,0.0,0
2021-05-05,SANP,0.0,0
2021-05-06,SANP,0.0,0
2021-05-07,SANP,0.0,0
2021-05-10,SANP,0.0,0
2021-05-11,SANP,0.0,0
2021-05-12,SANP,0.0,0
2021-05-13,SANP,0.0,0
2021-05-14,SANP,0.0,0
2021-05-17,SANP,0.0,0
2021-05-18,SANP,0.0,0
2021-05-19,SANP,0.0,0
2021-05-20,SANP,0.0,0
2021-05-21,SANP,0.0,0
2021-05-24,SANP,0.0,0
2021-05-25,SANP,0.0,0
2021-05-26,SANP,0.0,0
2021-05-27,SANP,0.0,0
2021-05-28,SANP,0.0,0
2021-06-01,SANP,0.0,0
2021-06-02,SANP,0.0,0
2021-06-03,SANP,0.0,0
2021-06-04,SANP,0.0,0
2021-06-07,SANP,0.0,0
2021-06-08,SANP,0.0,0
2021-06-09,SANP,0.0,0
2021-06-10,SANP,0.0,0
2021-06-11,SANP,0.0,0
2021-06-14,SANP,0.0,0
2021-06-15,SANP,0.0,0
2021-06-16,SANP,0.0,0
2021-06-17,SANP,0.0,0
2021-06-18,SANP,0.0,0
2021-06-21,SANP,0.0,0
2021-06-22,SANP,0.0,0
2021-06-23,SANP,0.0,0
2021-06-24,SANP,0.0,0
2021-06-25,SANP,0.0,0
2021-06-28,SANP,0.0,0
2021-06-29,SANP,0.0,0
2021-06-30,SANP,0.0,0
2021-07-01,SANP,0.0,0
2021-07-02,SANP,0.0,0
2021-07-06,SANP,0.0,0
2021-07-07,SANP,0.0,0
2021-07-08,SANP,0.0,0
2021-07-09,SANP,0.0,0
2021-07-12,SANP,0.0,0
2021-07-13,SANP,0.0,0
2021-07-14,SANP,0.0,0
2021-07-15,SANP,0.0,0
2021-07-16,SANP,0.0,0
2021-07-19,SANP,0.0,0
2021-07-20,SANP,0.0,0
2021-07-21,SANP,0.0,0
2021-07-22,SANP,0.0,0
2021-07-23,SANP,0.0,0
2021-07-26,SANP,0.0,0
2021-07-27,SANP,0.0,0
2021-07-28,SANP,0.0,0
2021-07-29,SANP,0.0,0
2021-07-30,SANP,0.0,0
2021-08-02,SANP,0.0,0
2021-08-03,SANP,0.0,0
2021-08-04,SANP,0.0,0
2021-08-05,SANP,0.0,0
2021-08-06,SANP,0.0,0
2021-08-09,SANP,0.0,0
2021-08-10,SANP,0.0,0
2021-08-11,SANP,0.0,0
2021-08-12,SANP,0.0,0
2021-08-13,SANP,0.0,0
2021-08-16,SANP,0.0,0
2021-08-17,SANP,0.0,0
2021-08-18,SANP,0.0,0
2021-08-19,SANP,0.0,0
2021-08-20,SANP,0.0,0
2021-08-23,SANP,0.0,0
2021-08-24,SANP,0.0,0
2021-08-25,SANP,0.0,0
2021-08-26,SANP,0.0,0
2021-08-27,SANP,0.0,0
2021-08-30,SANP,0.0,0
2021-08-31,SANP,0.0,0
2021-09-01,SANP,0.0,0
2021-09-02,SANP,0.0,0
2021-09-03,SANP,0.0,0
2021-09-07,SANP,0.0,0
2021-09-08,SANP,0.0,0
2021-09-09,SANP,0.0,0
2021-09-10,SANP,0.0,0
2021-09-13,SANP,0.0,0
2021-09-14,SANP,0.0,0
2021-09-15,SANP,0.0,0
2021-09-16,SANP,0.0,0
2021-09-17,SANP,0.0,0
2021-09-20,SANP,0.0,0
2021-09-21,SANP,0.0,0
2021-09-22,SANP,0.0,0
2021-09-23,SANP,0.0,0
2021-09-24,SANP,0.0,0
2021-09-27,SANP,0.0,0
2021-09-28,SANP,0.0,0
2021-09-29,SANP,0.0,0
2021-09-30,SANP,0.0,0
2021-10-01,SANP,0.0,0
2021-10-04,SANP,0.0,0
2021-10-05,SANP,0.0,0
2021-10-06,SANP,0.0,0
2021-10-07,SANP,0.0,0
2021-10-08,SANP,0.0,0
2021-10-11,SANP,0.0,0
2021-10-12,SANP,0.0,0
2021-10-13,SANP,0.0,0
2021-10-14,SANP,0.0,0
2021-10-15,SANP,0.0,0
2021-10-18,SANP,0.0,0
2021-10-19,SANP,0.0,0
2021-10-20,SANP,0.0,0
2021-10-21,SANP,0.0,0
2021-10-22,SANP,0.0,0
2021-10-25,SANP,0.0,0
2021-10-26,SANP,0.0,0
2021-10-27,SANP,0.0,0
2021-10-28,SANP,0.0,0
2021-10-29,SANP,0.0,0
2021-11-01,SANP,0.0,0
2021-11-02,SANP,0.0,0
2021-11-03,SANP,0.0,0
2021-11-04,SANP,0.0,0
2021-11-05,SANP,0.0,0
2021-11-08,SANP,0.0,0
2021-11-09,SANP,0.0,0
2021-11-10,SANP,0.0,0
2021-11-11,SANP,0.0,0
2021-11-12,SANP,0.0,0
2021-11-15,SANP,0.0,0
2021-11-16,SANP,0.0,0
2021-11-17,SANP,0.0,0
2021-11-18,SANP,0.0,0
2021-11-19,SANP,0.0,0
2021-11-22,SANP,0.0,0
2021-11-23,SANP,0.0,0
2021-11-24,SANP,0.0,0
2021-11-26,SANP,0.0,0
2021-11-29,SANP,0.0,0
2021-11-30,SANP,0.0,0
2021-12-01,SANP,0.0,0
2021-12-02,SANP,0.0,0
2021-12-03,SANP,0.0,0
2021-12-06,SANP,0.0,0
2021-12-07,SANP,0.0,0
2021-12-08,SANP,0.0,0
2021-12-09,SANP,0.0,0
2021-12-10,SANP,0.0,0
2021-12-13,SANP,0.0,0
2021-12-14,SANP,0.0,0
2021-12-15,SANP,0.0,0
2021-12-16,SANP,0.0,0
2021-12-17,SANP,0.0,0
2021-12-20,SANP,0.0,0
2021-12-21,SANP,0.0,0
2021-12-22,SANP,0.0,0
2021-12-23,SANP,0.0,0
2021-12-27,SANP,0.0,0
2021-12-28,SANP,0.0,0
2021-12-29,SANP,0.0,0
2021-12-30,SANP,0.0,0
2021-12-31,SANP,0.0,0
2022-01-03,SANP,0.0,0
2022-01-04,SANP,0.0,0
2022-01-05,SANP,0.0,0
2022-01-06,SANP,0.0,0
2022-01-07,SANP,0.0,0
2022-01-10,SANP,0.0,0
2022-01-11,SANP,0.0,0
2022-01-12,SANP,0.0,0
2022-01-13,SANP,0.0,0
2022-01-14,SANP,0.0,0
2022-01-18,SANP,0.0,0
2022-01-19,SANP,0.0,0
2022-01-20,SANP,0.0,0
2022-01-21,SANP,0.0,0
2022-01-24,SANP,0.0,0
2022-01-25,SANP,0.0,0
2022-01-26,SANP,0.0,0
2022-01-27,SANP,0.0,0
2022-01-28,SANP,0.0,0
2022-01-31,SANP,0.0,0
2022-02-01,SANP,0.0,0
2022-02-02,SANP,0.0,0
2022-02-03,SANP,0.0,0
2022-02-04,SANP,0.0,0
2022-02-07,SANP,0.0,0
2022-02-08,SANP,0.0,0
2022-02-09,SANP,0.0,0
2022-02-10,SANP,0.0,0
2022-02-11,SANP,0.0,0
2022-02-14,SANP,0.0,0
2022-02-15,SANP,0.0,0
2022-02-16,SANP,0.0,0
2022-02-17,SANP,0.0,0
2022-02-18,SANP,0.0,0
2022-02-22,SANP,0.0,0
2022-02-23,SANP,0.0,0
2022-02-24,SANP,0.0,0
2022-02-25,SANP,0.0,0
2022-02-28,SANP,0.0,0
2022-03-01,SANP,0.0,0
2022-03-02,SANP,0.0,0
2022-03-03,SANP,0.0,0
